name,rating,popularity,cluster,performance
Freakin Beans,3.7,72,0,Medium
Nutri Cafe,3.7,49,0,Medium
Senorita's,3.7,57,0,Medium
Village - The House of Food,3.7,65,0,Medium
Aman Vaishno Dhaba,0.0,1,1,Low
Anupam Hotel,0.0,2,1,Low
Bake Bank,0.0,0,1,Low
Buzybee,0.0,0,1,Low
Cafe Tandoor,0.0,2,1,Low
Chawlas 2,0.0,1,1,Low
Choksi Chinese,0.0,0,1,Low
Desi Chulha,0.0,0,1,Low
Fumble Foods,0.0,0,1,Low
Games v/s Cafe,0.0,0,1,Low
Goodies- Snacks N More,0.0,1,1,Low
Grubhouse Cafe,0.0,0,1,Low
Mr. Baker's,0.0,1,1,Low
Muradabadi Chicken Biryani & Dhaba,0.0,3,1,Low
Pakiza Restaurant,0.0,2,1,Low
Riddhi Siddhi Restaurant,0.0,2,1,Low
Rockers & Shockers,0.0,0,1,Low
Saikutir Food,0.0,0,1,Low
Satnaam Foods,0.0,0,1,Low
Senorita's,0.0,3,1,Low
Shri Bala Ji Rasoi,0.0,0,1,Low
South Indian,0.0,0,1,Low
Tip Top Eating Corner,0.0,0,1,Low
ToLoveFromLove,0.0,0,1,Low
Tripti Foods,0.0,1,1,Low
U Like,0.0,3,1,Low
Zayka chicken restaurant,0.0,0,1,Low
Cafe Coffee Day,2.4,49,0,Medium
Food Fantasy,2.4,76,0,Medium
Just Chinese,2.4,36,0,Medium
Agarwal Bikaneri Sweets,3.1,12,0,Medium
Bikaner Sweets,2.8,14,0,Medium
Breadz,3.3,48,0,Medium
Desi Jugaad,3.2,12,0,Medium
Food Trax,2.9,4,0,Medium
Hub Tub,3.0,7,0,Medium
Malabar Foods,2.7,49,0,Medium
Mitra Di Chaap,3.0,5,0,Medium
New Hyderabadi Biryani House,2.5,25,0,Medium
New Madras Cafe,2.8,11,0,Medium
Roll Club,3.2,44,0,Medium
Sanju Cool & Hot Hut,2.8,8,0,Medium
Sethi's Kabab & Curries,3.1,22,0,Medium
South Indian Fast Food,3.3,23,0,Medium
Sweets and Spices,2.8,69,0,Medium
Urban Degchi Kitchen & Bar,2.6,94,0,Medium
Wah Ji Wah,3.1,81,0,Medium
Zaiqa Kathi Roll & Momos,3.3,16,0,Medium
Duggal Snacks,3.6,32,0,Medium
Granny's Flavour,3.5,16,0,Medium
Moustache Coffee,3.7,79,0,Medium
Pradeep Pav Bhaji,3.8,94,0,Medium
Sandwich Factory,3.9,254,0,Medium
Scorpio Cafe,3.7,410,0,Medium
Veggie-Licious,3.6,100,0,Medium
Creamy Creation,0.0,0,1,Low
Evergreen Food Corner,0.0,3,1,Low
K.D Corner,0.0,0,1,Low
Slice Of Italy,2.2,119,0,Medium
Anokha Chinese Hut,2.6,27,0,Medium
Bobby Dhaba & Caterers,3.1,5,0,Medium
Clever Fox Cafe,3.0,25,0,Medium
Dana Pani,2.8,4,0,Medium
Hotel Malabar,3.0,24,0,Medium
Lumbini Fast Point,3.0,30,0,Medium
Mayur Restaurant,2.8,19,0,Medium
MOC - The American Restaurant,2.6,35,0,Medium
Muradabadi Chicken Biryani,3.3,28,0,Medium
New Aggarwal Sweet Corner,2.7,11,0,Medium
Pizza Castle,2.7,29,0,Medium
Punjabi Dhaba,3.0,6,0,Medium
Qureshi Chicken Corner,3.0,6,0,Medium
Samarpan Fast Food,2.9,9,0,Medium
Shaan-E-Tandoorz,2.9,5,0,Medium
Sonu Sudh Bhojnalaya,2.8,10,0,Medium
The Test,2.9,4,0,Medium
True Blue,3.3,26,0,Medium
Zaika Kathi Rolls,3.0,13,0,Medium
Baked Buns,3.5,90,0,Medium
A One Muradabadi,0.0,3,1,Low
Annapurna,0.0,1,1,Low
Cake Walkers,0.0,2,1,Low
Harish And Sonu Sudh Bhojnalya,0.0,1,1,Low
Mitra Da Dhaba,0.0,2,1,Low
Munchies Midnight Delivery,0.0,1,1,Low
Muradabadi Chicken Corner,0.0,3,1,Low
Riyaz Chicken Corner,0.0,1,1,Low
Romano's Pizza,0.0,0,1,Low
Royal Spice,0.0,1,1,Low
Sonu Bhojanalya,0.0,2,1,Low
The Deshi Bites,0.0,0,1,Low
Green Chick Chop,3.0,7,0,Medium
Mahara Hotel,2.9,4,0,Medium
Malik Vegetarian Rasoi,2.9,9,0,Medium
Yash Aadi Food Corner,2.9,6,0,Medium
#hashtag,0.0,0,1,Low
Al Zaika,0.0,1,1,Low
Ashiyan Foods,0.0,0,1,Low
Bake My Day,0.0,2,1,Low
Bhutani Chaap,0.0,0,1,Low
China Pan,0.0,0,1,Low
Chinese Fast Food,0.0,0,1,Low
Dilkhush Punjabi Dhaba,0.0,3,1,Low
Dragun Hut,0.0,1,1,Low
Giani's,0.0,3,1,Low
Kathi House,0.0,0,1,Low
Kerala Kitchen & Restaurant,0.0,0,1,Low
Retro Kichen,0.0,0,1,Low
The China Town,0.0,1,1,Low
The Urban Dhaba,0.0,1,1,Low
Twenty Four Seven,0.0,0,1,Low
McDonald's,3.4,91,0,Medium
Moti Mahal Delux Tandoori Trail,3.2,151,0,Medium
Pizza Hut,2.8,83,0,Medium
Dill's Chawla Chik-Inn,2.9,4,0,Medium
Tandoori Zaaika,3.0,4,0,Medium
Aap Ki Khatir,0.0,0,1,Low
Aggarwal Sweets,0.0,0,1,Low
Baskin Robbins,0.0,1,1,Low
Bikaner Sweets,0.0,0,1,Low
Bollywood Khana,0.0,0,1,Low
Cake And Bakes,0.0,0,1,Low
Cake Point,0.0,0,1,Low
Chinese Corner,0.0,0,1,Low
Choudhary Dhaba,0.0,2,1,Low
Green Chick Chop,0.0,0,1,Low
Green Chick Chop,0.0,3,1,Low
Gujjar Dhaba,0.0,0,1,Low
Hotel Aditi,0.0,1,1,Low
JMD Food Palace,0.0,2,1,Low
Kitchen Namaste,0.0,0,1,Low
Lajawab Chicken & Fish Fry,0.0,0,1,Low
Lotus Kitchen,0.0,0,1,Low
Manami Japanese Restaurant,0.0,0,1,Low
Manna Sweets & Restaurant,0.0,1,1,Low
Moets Curry Pot,0.0,1,1,Low
Mr. Sub,0.0,2,1,Low
New Gaurav Dhaba,0.0,0,1,Low
Pandit Ji Ki Apni Rasoi,0.0,2,1,Low
Rajdhani Restaurant,0.0,0,1,Low
Saraswati Food Corner,0.0,1,1,Low
Shri Balaji Bhojnalaya,0.0,1,1,Low
Swadist Bhojnalaya,0.0,2,1,Low
Swiss Gourmessa,0.0,0,1,Low
Truly Yours,0.0,0,1,Low
Uttrakhand Hotel,0.0,0,1,Low
Vandana Food Corner,0.0,0,1,Low
Zaika Biryani,0.0,0,1,Low
Buzz,3.4,220,0,Medium
Lighthouse 13,3.4,570,0,Medium
Berco's,3.8,565,0,Medium
The Great Kabab Factory,3.5,498,0,Medium
The Tea Place by Manjushree,4.1,92,0,Medium
Victoria,3.2,20,0,Medium
Aces - The Card Room,0.0,2,1,Low
Curzon - The Royal Bar,0.0,0,1,Low
London Eye - The Open Lounge,0.0,0,1,Low
Lord's - The Sports Lounge,0.0,1,1,Low
Viceroy - The Coffee Shop,0.0,0,1,Low
Munch Nation,3.8,727,0,Medium
"34, Chowringhee Lane",3.2,62,0,Medium
Any Time Food,2.6,52,0,Medium
Bikaner Sweet House,3.2,16,0,Medium
Domino's Pizza,2.8,94,0,Medium
Giani,2.9,39,0,Medium
Grand Plaza,3.3,255,0,Medium
Great Wall,2.7,47,0,Medium
Healthy Food Station,3.1,25,0,Medium
Hostess Tasty Bites,3.1,16,0,Medium
Hot Pot,3.1,105,0,Medium
Kabab Factory,3.0,12,0,Medium
Keventers,3.1,17,0,Medium
Krishna Sweet House,3.3,32,0,Medium
Mitraz,3.4,101,0,Medium
Nut Khut Chaats & Snacks,3.2,8,0,Medium
Subway,3.4,68,0,Medium
The Host,2.7,20,0,Medium
Chacha Di Hatti,3.7,78,0,Medium
Cocoberry,3.5,62,0,Medium
Eating Corner,3.7,142,0,Medium
El Posto,3.5,41,0,Medium
McDonald's,3.6,122,0,Medium
Pizza Station,3.5,20,0,Medium
Puri Bakers,3.7,128,0,Medium
JAIL - Behind The Bar,4.1,155,0,Medium
Curry Shurry,3.3,28,0,Medium
Frontier,3.2,15,0,Medium
Hari Om Bhojnalaya,3.2,21,0,Medium
Nirmal's,2.7,9,0,Medium
Sardar A Pure Meat Shop,2.8,13,0,Medium
The Dragon Hucks,3.3,97,0,Medium
Green Chick Chop,3.5,38,0,Medium
New Arjun Bombay Pav Bhaji,3.8,234,0,Medium
Sweeter Delight,0.0,3,1,Low
Madaari,4.3,113,0,Medium
Amritsari Express,3.4,33,0,Medium
Barista,3.1,18,0,Medium
Baskin Robbins,3.1,6,0,Medium
Bikano's Chat Cafe,2.7,31,0,Medium
Burger Singh,3.3,19,0,Medium
Cafe Grub,3.2,13,0,Medium
Chicago Pizza,2.9,48,0,Medium
Cocoberry,3.1,25,0,Medium
Dosa Plaza,3.2,13,0,Medium
Karim's,3.3,79,0,Medium
Kebab Xpress,3.2,32,0,Medium
Keventers,3.3,11,0,Medium
KFC,2.6,87,0,Medium
Paranthas 21,3.3,28,0,Medium
Subway,2.6,69,0,Medium
Wow! Momo,3.2,41,0,Medium
Berco's,3.5,120,0,Medium
Dunkin' Donuts,3.5,107,0,Medium
Giani's,3.5,33,0,Medium
The Beer Cafe,3.8,371,0,Medium
Basil Tree,2.4,96,0,Medium
Chaayos,4.1,60,0,Medium
QD's Restaurant,4.1,137,0,Medium
Ada e Handi Restaurant,2.6,34,0,Medium
Darjeeling Momos,2.9,22,0,Medium
Ingredients,3.3,27,0,Medium
Al Quresh,3.6,62,0,Medium
Angels in my Kitchen,3.5,57,0,Medium
Aapki Rasoi,3.1,15,0,Medium
Bats On Delivery,3.1,17,0,Medium
Bimbo Cakes,3.2,10,0,Medium
Burger Bros,3.1,21,0,Medium
Chinese Food Corner,2.5,20,0,Medium
CL Snacks,3.1,7,0,Medium
Kapoor's Sanjha Chulha,3.0,5,0,Medium
King's,3.2,7,0,Medium
Kumar Hotel,3.4,57,0,Medium
Kumar Pastry Shop,3.2,31,0,Medium
Midnight Adda,3.0,6,0,Medium
Mughlaai Daawat,2.9,8,0,Medium
Pindiwala,3.0,4,0,Medium
Pipes & Hipes,3.0,8,0,Medium
Sai Rasoi,3.1,9,0,Medium
Snaxpress Tastes & Cakes,2.9,5,0,Medium
Veggie Adda,3.4,25,0,Medium
C L Corner,3.8,85,0,Medium
Chin 10,3.5,53,0,Medium
Kati Roll Cottage,3.7,39,0,Medium
Kings Kulfi,3.7,39,0,Medium
Paramjeet Machi Wala,3.6,99,0,Medium
Rajan Corner,3.6,20,0,Medium
Amit Dhaba,0.0,0,1,Low
Apni Rasoi,0.0,0,1,Low
Chap Corner,0.0,0,1,Low
Chinese Corner,0.0,0,1,Low
Evergreen Punjabi Swad,0.0,2,1,Low
Giani,0.0,0,1,Low
Hot & Hot Shudhir Chinese Point,0.0,0,1,Low
Hungerz Hub,0.0,0,1,Low
Magic Mo:Mo Corner,0.0,0,1,Low
Malhotra's Zayeeka,0.0,1,1,Low
Moji Dhaba,0.0,0,1,Low
Naughty 9 Kitchen & Bar,0.0,3,1,Low
Street Chaat Chatoron Ka Adda,0.0,0,1,Low
Syall Kotian Da Dhaba,0.0,0,1,Low
Taaj Kitchen,0.0,1,1,Low
Tirath Sweets,0.0,0,1,Low
Tummyy Tull,0.0,0,1,Low
34 Parkstreet Lane,2.9,4,0,Medium
Bhikaram Bhujawala,3.0,5,0,Medium
Chawla The Pastry Palace,2.9,5,0,Medium
Food Box,3.0,4,0,Medium
Foody Box,3.1,8,0,Medium
Giani,3.1,9,0,Medium
Green Chick Chop,3.1,14,0,Medium
Heaven's Shawarma,3.0,6,0,Medium
Hyderabad Spl. Chicken Biryani Point,3.0,4,0,Medium
Keshar,3.0,4,0,Medium
Madras Cafe,2.7,11,0,Medium
Milan Chole Bhature,3.1,12,0,Medium
New Laxmi Sweets,2.8,11,0,Medium
Pasta Hub,3.1,7,0,Medium
Patna Roll Center,3.1,10,0,Medium
Refuel,3.1,6,0,Medium
Saara Veg,3.0,4,0,Medium
SGF - Spice Grill Flame,3.1,8,0,Medium
Shivam Corner,3.0,14,0,Medium
Swad Mubarak,3.0,11,0,Medium
The Little Fork,3.1,5,0,Medium
The Metro Fast Food,2.6,6,0,Medium
Tibet Kujing,2.9,11,0,Medium
Yummy Adda,3.5,14,0,Medium
Bawarchi's Canteen,0.0,0,1,Low
Bikaner Restaurant,0.0,0,1,Low
Bikaner Sweets Chaat cafe,0.0,0,1,Low
Brijwasi,0.0,0,1,Low
Chaap Chaska,0.0,1,1,Low
Delhi Chaap Express,0.0,3,1,Low
Delhi Chaat Bhandar,0.0,0,1,Low
Delhite Pí¢tisserie,0.0,1,1,Low
Desi Dhaba,0.0,0,1,Low
Desi Thaat Amritsari Naan,0.0,0,1,Low
Dhaba Express,0.0,0,1,Low
Flavours Kitchen,0.0,1,1,Low
Food Campus,0.0,0,1,Low
Fresh Fast Food,0.0,0,1,Low
Gungun Tiffin Services,0.0,0,1,Low
Happy Italiano,0.0,0,1,Low
Haryana Bhojnalaya,0.0,0,1,Low
Hasty Tasty,0.0,1,1,Low
Inam Muradabadi,0.0,1,1,Low
Just In,0.0,0,1,Low
Jyoti Dhaba,0.0,0,1,Low
Lasha Chinese Food,0.0,1,1,Low
Lasha Chinese Food,0.0,2,1,Low
Lily Tasty Fast Food,0.0,1,1,Low
Maa Vaishno Dinesh Dhaba,0.0,1,1,Low
Madras Cafe,0.0,0,1,Low
NIK's Chicken Corner,0.0,0,1,Low
Om Shanti Foods,0.0,0,1,Low
Panj Tara,0.0,0,1,Low
Pasta Pizza & Roll Hut,0.0,0,1,Low
Pheva Tandooris,0.0,0,1,Low
Punjabi Delight,0.0,0,1,Low
Punjabi Parantha Station and Punjabi Thali,0.0,2,1,Low
Punjabi Paratha Station,0.0,1,1,Low
Raja Rasoi,0.0,0,1,Low
Rollacious,0.0,3,1,Low
Singh Chicken,0.0,3,1,Low
Special Tea Point,0.0,0,1,Low
Spl. Flavour Sodas & Fruit shakes,0.0,0,1,Low
Student Corner,0.0,0,1,Low
Taneja Corner,0.0,0,1,Low
Taste Zone,0.0,0,1,Low
Tea Point,0.0,0,1,Low
West Bangal Kolkata Hot Kathi Rolls,0.0,1,1,Low
Asli Alam Muradabadi Biryani Centre,2.8,22,0,Medium
Cafe Rasoi,3.2,11,0,Medium
Chinese Food,2.9,8,0,Medium
Green Chick Chop,2.9,10,0,Medium
Hasty Tasty,3.3,86,0,Medium
Hunter's Kitchen,3.0,6,0,Medium
Manahang Restaurant,3.2,12,0,Medium
Mezbaan Restaurant,3.4,135,0,Medium
Moon Light Sweets,3.3,16,0,Medium
North East Castle,2.9,4,0,Medium
Pizza Point,2.9,10,0,Medium
Roll Point,2.8,7,0,Medium
Sanjha Tandoor,2.8,17,0,Medium
Sayyam,2.7,16,0,Medium
Shiv Bhojnalaya,2.8,12,0,Medium
Subway,3.4,78,0,Medium
Take Away,2.9,20,0,Medium
Vedanta's,2.7,66,0,Medium
Asian Chopstick,3.5,27,0,Medium
Chinese Delights,3.5,21,0,Medium
Dezertfox,3.7,21,0,Medium
Aggarwal Sweets,0.0,1,1,Low
Aggarwal Sweets,0.0,2,1,Low
Al Meraj Chicken Shop,0.0,0,1,Low
Chinese Food Corner,0.0,0,1,Low
Creative Food House,0.0,3,1,Low
D.A.A.,0.0,0,1,Low
Dee Cake Shop,0.0,3,1,Low
Jaca Restaurant,0.0,0,1,Low
King Of Roll,0.0,0,1,Low
Kirti Food Plaza,0.0,0,1,Low
KT's Shik-Shack,0.0,1,1,Low
Namaste Restaurant,0.0,1,1,Low
Nishaj Chicken Corner,0.0,0,1,Low
Royal Bakery,0.0,2,1,Low
S.R. Bakers,0.0,0,1,Low
Shahi Muradabadi,0.0,0,1,Low
Shree Vinayaga Restaurant,0.0,0,1,Low
The Cake Basket,0.0,1,1,Low
The Pure Kitchen,0.0,0,1,Low
The Yolmo Kitchen,0.0,0,1,Low
Zawlbuk,0.0,2,1,Low
Anupam Restaurant,2.3,32,0,Medium
Bobby Di Punjabi Rasoi,2.9,4,0,Medium
Aditya Da Vaishno Dhaba,0.0,0,1,Low
Aggarwal Bikaner Sweets,0.0,1,1,Low
Aggarwal Sweet Centre,0.0,1,1,Low
Anjel China & Tibetian Food,0.0,0,1,Low
Annpurna Rasoi,0.0,0,1,Low
Apni Rasoi,0.0,0,1,Low
Bajrang Misthan Bhawan,0.0,0,1,Low
Bake Town,0.0,0,1,Low
Bikaner Sweets & Restaurant,0.0,0,1,Low
Brown Town Bakers,0.0,1,1,Low
Captain Food Factory,0.0,1,1,Low
Cheffron Bakery,0.0,2,1,Low
Chicken Darwar,0.0,0,1,Low
Chili's Treat,0.0,3,1,Low
Chilli Tadka,0.0,0,1,Low
Chinese Food Point,0.0,0,1,Low
Chinese Temptation,0.0,2,1,Low
Dana Pani,0.0,0,1,Low
Dev Sweets & Restaurant,0.0,1,1,Low
Dilli Darbar Chicken Point,0.0,0,1,Low
Food Point and Sweets Corner,0.0,2,1,Low
Green Chick Chop,0.0,0,1,Low
Grover Burfee & Cakes,0.0,0,1,Low
Hans's Planet-F,0.0,0,1,Low
Hotel Delhi 43,0.0,0,1,Low
Kanhaiya Fast Food,0.0,0,1,Low
Karol Bagh Ke Chhole Bhature,0.0,0,1,Low
King's Food,0.0,0,1,Low
Lamba Sweets Corner,0.0,2,1,Low
Laxmi Food Corner,0.0,0,1,Low
Lounge Bakery,0.0,0,1,Low
Mehtaab Sweet Corner & Restaurant,0.0,0,1,Low
Melting Food Point,0.0,0,1,Low
Mithla Dhabha,0.0,1,1,Low
Mittal Caterer,0.0,2,1,Low
Mittal Restaurant & Fast Food,0.0,0,1,Low
NBC Nirankari Bakers,0.0,1,1,Low
Pind Balluchi,0.0,0,1,Low
Prem Chinese Fast Food,0.0,0,1,Low
Punjabi Rasoi,0.0,0,1,Low
Punjabi Special,0.0,2,1,Low
Radhe Shyam Dhaba,0.0,0,1,Low
Raj Rasoi,0.0,2,1,Low
Raju De Special Paneer Wale,0.0,0,1,Low
Sangeeta Dhaba,0.0,0,1,Low
Sat Narayan Fast Food,0.0,1,1,Low
Shahi Chicken Point,0.0,0,1,Low
Sharma Sweets,0.0,0,1,Low
Shere Hind Chicken Corner,0.0,0,1,Low
Shiv Shakti Dhaba,0.0,0,1,Low
Shree Shyam Sweets,0.0,0,1,Low
Shri Shyam Ji Shudh Shakahari Bhojnalaya,0.0,0,1,Low
Sky Hawk,0.0,1,1,Low
Snack Shack,0.0,0,1,Low
Soya Bite's,0.0,1,1,Low
Soya Bite's,0.0,1,1,Low
Taj Mahal Dhaba,0.0,2,1,Low
Yadav Sweets,0.0,1,1,Low
Yummy Chinese Food,0.0,1,1,Low
Aggarwal Sweets Corner,0.0,0,1,Low
Anand Sweets,0.0,1,1,Low
Annapurna Sweets Palace,0.0,1,1,Low
Aujla's Punjabi Zaika,0.0,0,1,Low
Baba Ji,0.0,0,1,Low
Babu Soup Wala,0.0,0,1,Low
Baketown By Gagan Bakers,0.0,0,1,Low
Bala Ji Rasoi,0.0,0,1,Low
Bansiwala Sweets & Caterers,0.0,0,1,Low
Best Chicken Corner,0.0,0,1,Low
Bhardwaj Bakery,0.0,0,1,Low
Bikaner Sweets & Restaurant,0.0,0,1,Low
Classic Chef Corner,0.0,0,1,Low
Dabas Ke Special Chole Bhature,0.0,0,1,Low
Daily Belly,0.0,0,1,Low
Deep Bakery And Cake,0.0,0,1,Low
Dhaba NH10,0.0,0,1,Low
Dilkhush Dhaba,0.0,0,1,Low
Do Bhai Paneer Wale And Sweets,0.0,0,1,Low
Dosa and Pizza Corner,0.0,0,1,Low
Gulati Ki Rasoi,0.0,0,1,Low
JMD Family Restaurant,0.0,0,1,Low
Jyoti Sweets,0.0,0,1,Low
Khana Khazana,0.0,0,1,Low
Krishna Panjabi Rasoi,0.0,1,1,Low
Lazeez Zaika,0.0,1,1,Low
Mannat Chinese Fast Food,0.0,0,1,Low
Pizza Hot,0.0,0,1,Low
Raju Fast Food,0.0,0,1,Low
Ramesh Caterers & Dhaba,0.0,0,1,Low
Sethi's Express,0.0,0,1,Low
Shahi Chicken Biryani Corner,0.0,0,1,Low
Spicy Curry,0.0,0,1,Low
Super Star Restaurant,0.0,1,1,Low
Swagi Food Corner,0.0,0,1,Low
Taoji Ke Amratsari Naan,0.0,0,1,Low
TCW Chaat Point,0.0,0,1,Low
The Food Express,0.0,1,1,Low
The Pizza Family,0.0,0,1,Low
The Regal Chicken Corner,0.0,0,1,Low
Welcome Rasoi,0.0,0,1,Low
Agarwal Sweets,3.0,8,0,Medium
Aurangzeb Rd,3.4,23,0,Medium
Bengali Sweet Corner,3.0,7,0,Medium
Cafe Coffee Day,2.6,23,0,Medium
Chinese K. Food,2.9,4,0,Medium
Chocowell,3.2,15,0,Medium
Choice,3.0,4,0,Medium
Desi Street,3.1,13,0,Medium
Enigma Lounge,2.8,8,0,Medium
Flavors Of London,3.0,7,0,Medium
Frontier,3.0,4,0,Medium
Green Chick Chop,3.2,16,0,Medium
Hot House Grill,3.2,10,0,Medium
Kanshi Ram Chole Kulche Wala,3.4,13,0,Medium
Kents Fast Food,2.8,12,0,Medium
Paharia Meat & Chicken Shop,2.8,12,0,Medium
Palji Corner,3.3,30,0,Medium
Paratha Hi Paratha,3.1,10,0,Medium
Picasso Roof Top,3.1,15,0,Medium
RK Dosa,2.8,12,0,Medium
Sandoz,2.6,32,0,Medium
Sardar Ji,3.0,7,0,Medium
Satkar Fast Food,2.8,20,0,Medium
Sweetheart Cupcakes,3.1,21,0,Medium
The Earthen Grill,3.2,14,0,Medium
Twenty Four Seven,2.8,14,0,Medium
A Patisseries Gallery,0.0,0,1,Low
Aggarwal Bikaneri Sweets,0.0,0,1,Low
Aggarwal Sweets & Bakers,0.0,1,1,Low
Avatar Da Dhaba,0.0,0,1,Low
Bengali Restaurant,0.0,0,1,Low
Biryani Express,0.0,0,1,Low
Brahm Point Fast Food,0.0,0,1,Low
Chinese Hot,0.0,1,1,Low
Curry Man,0.0,0,1,Low
Diya Chinese Food,0.0,0,1,Low
Foodies,0.0,0,1,Low
Fresh Meat CO,0.0,0,1,Low
Hans Fast Food Center,0.0,2,1,Low
Happy Hours,0.0,0,1,Low
Khalsa Eating Point,0.0,0,1,Low
Krishna Yummy Foods,0.0,1,1,Low
Laxmi Dhaba,0.0,1,1,Low
Milan Shudh Vaishno,0.0,3,1,Low
Milko Sweets Corner,0.0,2,1,Low
New Punjabi Chaap Corner,0.0,0,1,Low
Nik's Chawla Chik Inn,0.0,2,1,Low
Paras Corner,0.0,0,1,Low
Punjabi Tadka,0.0,0,1,Low
Sardar A Pure Meat Shop,0.0,0,1,Low
Shahi Hyderbadi Biryani,0.0,0,1,Low
Shashi's China Wok,0.0,2,1,Low
Urban Palate,0.0,0,1,Low
Wrapss,0.0,1,1,Low
China Kitchen,0.0,0,1,Low
Chowringhee,0.0,0,1,Low
D-Food,0.0,0,1,Low
Kith N Kin Cafeteria,0.0,0,1,Low
Lazeez Rasoi,0.0,0,1,Low
Red Rose Restaurant,0.0,0,1,Low
Shri Bikaner Sweets & Restaurant,0.0,0,1,Low
Welcome Family Restaurant,0.0,0,1,Low
Al Bake,2.7,38,0,Medium
Americana Kitchen and Bar,2.8,105,0,Medium
Bawa Snacks Corner,2.8,11,0,Medium
Bhimsain's Bengali Sweet House,2.9,4,0,Medium
Cafe Coffee Day,3.1,13,0,Medium
Cafe Coffee Day,3.0,38,0,Medium
Dolce Gelato,3.2,9,0,Medium
Domino's Pizza,3.0,71,0,Medium
Gopala,3.0,12,0,Medium
New Punjabi Khana,3.1,8,0,Medium
New Vishal Corner,3.1,14,0,Medium
Punjabi Khana,3.2,14,0,Medium
Rajshree,3.1,11,0,Medium
Snack Junction,3.0,27,0,Medium
Sona,3.4,29,0,Medium
Southy,2.5,94,0,Medium
The First Floor,3.1,14,0,Medium
Hype,3.7,142,0,Medium
McDonald's,3.7,177,0,Medium
New Punjabi Khana,3.9,104,0,Medium
Pizza Hut Delivery,3.6,103,0,Medium
Shree Rathnam,3.6,58,0,Medium
Subway,3.6,142,0,Medium
Al Mughal,0.0,2,1,Low
Anupama Restaurant,0.0,1,1,Low
Cafe Einstein,0.0,1,1,Low
Delicious Eating Corner,0.0,0,1,Low
Gupta Rasoi,0.0,1,1,Low
Paras Chicken Point,0.0,1,1,Low
Ralhan Eating Corner,0.0,0,1,Low
Pind Balluchi,2.4,184,0,Medium
Oh! Calcutta,4.4,1293,2,High
Alcoholic Lounge & Bar,2.8,21,0,Medium
Baljeet's Amritsari Koolcha,3.1,110,0,Medium
Bikanervala,3.4,89,0,Medium
Cafe Coffee Day,3.3,32,0,Medium
Chicago Pizza,3.4,42,0,Medium
Cocoberry,3.3,32,0,Medium
Dilli Chaap Wale,3.4,24,0,Medium
Dips,2.8,23,0,Medium
Domino's Pizza,3.4,85,0,Medium
Gullu's,2.9,45,0,Medium
Hashtag Foods,3.4,80,0,Medium
Mini Meals,2.7,66,0,Medium
No Name - Taste Hi Kaafi Hai,3.2,31,0,Medium
Pind Balluchi,2.7,261,0,Medium
Pizza Hut,3.3,211,0,Medium
Raj Bhature wala,3.4,84,0,Medium
Rolls Tiger,3.4,49,0,Medium
SGF - Spice Grill Flame,3.4,80,0,Medium
Smoksha Cafe and Lounge,3.4,60,0,Medium
Subway,3.4,131,0,Medium
Sura Vie,3.4,391,0,Medium
Billu's Hut,3.9,813,0,Medium
BTW,3.7,459,0,Medium
Burger King,3.6,426,0,Medium
Cafe Coffee Day,3.5,50,0,Medium
Chills 'n' Grills,3.6,69,0,Medium
Fusion N Food,3.8,22,0,Medium
Giani,3.6,87,0,Medium
Hot Spot,3.8,201,0,Medium
La Americana,3.6,139,0,Medium
Mogambo Khush Hua,3.8,121,0,Medium
Niti Shake & Ice Cream Hub,3.8,23,0,Medium
Pacific Asia,3.7,151,0,Medium
Papa Veg Chinese Food,3.8,29,0,Medium
Pasta Hut,3.5,82,0,Medium
Ram G Snacks & Food Corner,3.5,34,0,Medium
Sandwich King,3.8,99,0,Medium
Shake Eat Up,3.9,155,0,Medium
Starbucks,3.7,294,0,Medium
The Chai Story,3.6,22,0,Medium
Themis Barbecue House,3.8,457,0,Medium
Utsav,3.5,13,0,Medium
Barbeque Nation,4.1,937,0,Medium
Bistro 57,4.0,20,0,Medium
Calendar Khana Laao,4.2,42,0,Medium
Chaayos,4.1,156,0,Medium
Eleven Course,4.0,537,0,Medium
Sinciti,4.0,277,0,Medium
Admission Lounge,2.7,24,0,Medium
Al Zaika,2.9,8,0,Medium
Angels in my Kitchen,3.2,88,0,Medium
Asian Curry,3.0,5,0,Medium
Chaska,3.3,47,0,Medium
Chik Chow,3.3,62,0,Medium
Deep Sweet Corner,2.7,16,0,Medium
Deepika Khaitan's Cakes,2.9,4,0,Medium
Dhaba On Wheels,2.7,15,0,Medium
Domino's Pizza,2.8,95,0,Medium
Evergreen Sweets,2.8,14,0,Medium
Gopala,3.0,7,0,Medium
Green Chick Chop,3.0,12,0,Medium
Halal Pizza Fun,3.1,7,0,Medium
Keventers,3.3,13,0,Medium
Khan Chicken Biryani,2.9,9,0,Medium
McDonald's,3.4,127,0,Medium
Midnight Bites,3.1,10,0,Medium
Moti Mahal Delux,2.9,44,0,Medium
MT Everest Food Corner,2.9,28,0,Medium
Muradabad Ki Mashoor Sama Chicken Biryani,2.9,5,0,Medium
New Laziz,2.9,6,0,Medium
Talab South Indian Restaurant,2.7,14,0,Medium
Tipu Sultan Chicken Point,3.2,27,0,Medium
Yo Wok,2.8,4,0,Medium
Zoet Desserts,3.0,8,0,Medium
Zooby's Kitchen,2.8,21,0,Medium
